original (cond)	sample (pos)	generated (neg)	BLEU	METEOR
what is a bitcoin ? how does it work ?	what is a bitcoin and how does it work ?		0	0
what qualities should i have to get highest paid job in ca ?	which qualities should i have to get highest paid job in ca ?		0	0
what 's the difference between peanut and groundnut ?	what is the difference between groundnut and peanut ?		0	0
can people still see questions that are marked as needing improving ?	do people see questions that are marked as needing improvement ?		0	0
what are symptoms of respiratory depression ?	what is respiratory depression ? what are some symptoms you need to watch out for ?	are	2.4787521729482488e-06	0.03571428571428572
could donald trump be a plant ?	is donald trump really a democrat ?	donald donald ?	4.8126032843834975e-09	0.1322314049586777
how does google maps finds traffice update ?	how does google maps find out the current traffic situation ?		0	0
what is the best way to prepare for the exam of gre ?	what 's the best way to prepare for gre ?		0	0
which one is the best among the royal enfields : the classic 350 , electra or standard 350 ?	which is a better bike royal enfield standard 350 or classic 350 ?		0	0
how do you keep motivated to lose weight ?	how do i get motivated to lose weight ?		0	0
how can you improve your communication skill ?	how do i improve my communication skills . ?		0	0
which is the best laptop i can buy under inr 65k ?	which laptop is best under rs 65000 ?		0	0
which is the best website design company delhi/ncr ?	which is the best website design and development company in delhi ncr ?		0	0
who is the worst indian actor ever ?	who is the worst actor of bollywood ?	who ?	1.5744053386817157e-09	0.06557377049180328
how is everyone doing today ?	how 's everyone doing ?	what are some	2.0960166098273626e-16	0.0
how long does crystal meth stay in your system ?	how long meth stay in system ?		0	0
how do i get addmision in mit ?	how to get admissions in mit ?		0	0
why do some people prefer to watch the movie `` kubo and the two strings '' to `` storks '' ?	why do some people prefer `` kubo and the two strings '' to `` storks ( 2016 movie ) '' ?		0	0
how does the hp officejet 4620 airprint compare to the hp laserjet enterprise m605dh ?	how does the hp officejet 4620 airprint compare to the hp laserjet enterprise m604n ?		0	0
why do i always want the girls i ca n't have ?	this is crazy . why do i always want the girls i ca n't have ?	why	1.6701700765193322e-08	0.05128205128205128
is distance is the only factor in determining the short , medium or long transmission lines ?	what is the deciding factor in short , medium and long transmission lines ?		0	0
what are some of the things i can do to make my life much better ?	what is a list of things i should do every day to make my life better ?		0	0
how do i approach a college girl on campus ?	what 's a good way to approach a girl after class in college without sounding creepy ?		0	0
what are the benefits of ban on 500 and 1000 rupees note ?	what will be the effects of demonitizing 500 and 1000 rupees notes in indian economy ?		0	0
how can i delete my quora account in one minute ?	can ’ t delete my quora account , what should i do ?	?	4.539992969438554e-08	0.020304568527918784
how is the life of an indian airforce officer ?	what does it feel like to be an indian army/navy/airforce officer ?		0	0
what was mexico doing during world war 2 ?	what did mexico do in world war 2 ?		0	0
how cold can the gobi desert get , and how do its average temperatures compare to the ones in the great victoria desert ?	how cold can the gobi desert get , and how do its average temperatures compare to the ones in the kalahari desert ?		0	0
what are some of the biggest lies that you ever told ?	what are some of the biggest lies that you have ever told ?		0	0
what are some less known facts about adolf hitler ?	what are some unknown true facts about adolf hitler ?		0	0
how does one improve his or her writing ?	how do i improve my writing ?		0	0
how can i convince someone that clinton is a worse candidate than trump ?	who is better , clinton or trump ?		0	0
how can i ask a long question on quora ?	how do i write longer question details on quora ?		0	0
which is the best book for beginners to learn python ?	what is the best python learning book for beginners ?		0	0
i 'm 18. how can i make money online ?	what are the various ways through which one can earn money online ?		0	0
what is the best time to study , day or night ?	what is the best time for studying ? why ?		0	0
why does quora allow allow some users to disable commenting ?	should quora not allow disabling comments ?		0	0
does wearing glasses make my eyesight worse ?	can glasses make your eye sight worse ?		0	0
what 's the difference between making love and sex ?	what 's the difference between sex and making love ?		0	0
what is best music surround system for dancing home ?	which is the best home surround sound music system for dancing ?		0	0
why is it believed that one should not take a bath just after having food ?	why should not we take bath soon after having a meal ?		0	0
how does it feel having sex for the first time ?	how does it feel when a person has sex for the very first time ?		0	0
what is the actual problem with kashmir ?	what is the actual reason for this condition of kashmir ?	what are some	2.438373545820434e-09	0.06961986976843612
what is the sahara , and how do the average temperatures there compare to the ones in the karakum desert ?	what is the sahara , and how do the average temperatures there compare to the ones in the simpson desert ?		0	0
what is the best advantage of using quora ?	what are the benefits of quora ?		0	0
what skateboard should i buy ?	which skateboard shall i buy ?	what	6.737946988978591e-06	0.03864734299516908
is spotify not available in india ?	daniel ek : what are the hardships for spotify to be launched in india ?		0	0
does masturbation really reduce the sperm count ?	does frequent masturbation affect sperm quality ?		0	0
how in heaven 's name would i dress like a workout guy from the year 1990 in the summer ?	how do i dress like a workout guy from the year 1990 in the summer ?		0	0
how do i upload photo on quora ?	how do i upload my photo on quora ?		0	0
why is saltwater taffy candy imported in china ?	why is saltwater taffy candy imported in germany ?		0	0
how do i check who viewing your facebook profile ?	who can see my facebook profile ?		0	0
what are the best trap cards in yu-gi-oh ?	what are the best yugioh trap cards ?	what	9.118819641867017e-07	0.02909090909090909
